created_on,name,database_name,schema_name,kind,comment,cluster_by,rows,bytes,owner,retention_time,automatic_clustering,change_tracking,is_external,enable_schema_evolution,owner_role_type,is_event,budget
2023-08-11,_AIRBYTE_TMP_TFI_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-31,_AIRBYTE_TMP_THA_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-18,_AIRBYTE_TMP_THF_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-04-23,_AIRBYTE_TMP_THJ_MY_SQL_PRODUCT_PRODUCT,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-07,_AIRBYTE_TMP_THJ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-04,_AIRBYTE_TMP_TIR_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-22,_AIRBYTE_TMP_TIW_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-21,_AIRBYTE_TMP_TIZ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-26,_AIRBYTE_TMP_TJB_TRANSPORT_COSTS_FM_VEHICLE_DETAILS_AFTER_1ST_APRIL,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-04,_AIRBYTE_TMP_TJM_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-05,_AIRBYTE_TMP_TJV_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-27,_AIRBYTE_TMP_TKA_MY_SQL_CUSTOM_AUTH_USER,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-04,_AIRBYTE_TMP_TKT_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,626176,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-22,_AIRBYTE_TMP_TKY_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-28,_AIRBYTE_TMP_TMA_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,298,18944,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-14,_AIRBYTE_TMP_TMT_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,3073,207872,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-07,_AIRBYTE_TMP_TNB_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-07,_AIRBYTE_TMP_TON_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-10,_AIRBYTE_TMP_TPN_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-14,_AIRBYTE_TMP_TPP_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-11,_AIRBYTE_TMP_TQC_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-09,_AIRBYTE_TMP_TQD_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-17,_AIRBYTE_TMP_TQX_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-03,_AIRBYTE_TMP_TRC_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-15,_AIRBYTE_TMP_TRG_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-24,_AIRBYTE_TMP_TRO_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-16,_AIRBYTE_TMP_TRT_MY_SQL_BASE_CITY,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_TSD_MY_SQL_CUSTOM_AUTH_ADDRESS,EGGOZDB,MAPLEMONK,TABLE,,,21121,1723904,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-15,_AIRBYTE_TMP_TSE_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-05,_AIRBYTE_TMP_TSP_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-24,_AIRBYTE_TMP_TSQ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,625152,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-30,_AIRBYTE_TMP_TTK_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,242,16384,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_TTO_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,524800,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-27,_AIRBYTE_TMP_TTX_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-30,_AIRBYTE_TMP_TUG_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-23,_AIRBYTE_TMP_TUK_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-18,_AIRBYTE_TMP_TUL_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-21,_AIRBYTE_TMP_TUV_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-08,_AIRBYTE_TMP_TUY_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-13,_AIRBYTE_TMP_TVP_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-08-08,_AIRBYTE_TMP_TWK_MY_SQL_BASE_CITY,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-30,_AIRBYTE_TMP_TWL_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-10,_AIRBYTE_TMP_TWU_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-10,_AIRBYTE_TMP_TXC_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-08-08,_AIRBYTE_TMP_TXR_MY_SQL_FARMER_FARM,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-27,_AIRBYTE_TMP_TXX_MY_SQL_RETAILER_CUSTOMER_CATEGORY,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-03,_AIRBYTE_TMP_TXZ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-17,_AIRBYTE_TMP_TYB_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-07,_AIRBYTE_TMP_TYJ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-31,_AIRBYTE_TMP_TZE_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-07-15,_AIRBYTE_TMP_TZP_MY_SQL_DISTRIBUTIONCHAIN_DISTRIBUTIONPERSONPROFILE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-19,_AIRBYTE_TMP_TZT_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-26,_AIRBYTE_TMP_TZV_MY_SQL_ORDER_SOHMODEL,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-02,_AIRBYTE_TMP_TZY_REPLACEMENT_AGEING_EPC_DHANKOT,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-14,_AIRBYTE_TMP_TZZ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-28,_AIRBYTE_TMP_UAE_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-16,_AIRBYTE_TMP_UAJ_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-31,_AIRBYTE_TMP_UAN_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-06,_AIRBYTE_TMP_UBN_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-26,_AIRBYTE_TMP_UBR_MY_SQL_SALESCHAIN_RETAILERDEMAND,EGGOZDB,MAPLEMONK,TABLE,,,110000,4884480,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-03,_AIRBYTE_TMP_UBV_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-31,_AIRBYTE_TMP_UCF_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-08,_AIRBYTE_TMP_UCM_TRANSPORT_COSTS_LAST_MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-31,_AIRBYTE_TMP_UCV_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-05,_AIRBYTE_TMP_UCW_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-27,_AIRBYTE_TMP_UDN_MY_SQL_PROCUREMENT_PACKAGE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-04-23,_AIRBYTE_TMP_UDW_MY_SQL_ORDER_ORDERRETURNLINE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-31,_AIRBYTE_TMP_UEC_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-18,_AIRBYTE_TMP_UEQ_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-23,_AIRBYTE_TMP_UFJ_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-17,_AIRBYTE_TMP_UGH_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-22,_AIRBYTE_TMP_UHW_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-16,_AIRBYTE_TMP_UIF_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-16,_AIRBYTE_TMP_UIK_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-06,_AIRBYTE_TMP_UIM_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_UIR_MY_SQL_ORDER_ORDERGRN,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-04-23,_AIRBYTE_TMP_UIV_MY_SQL_SALESCHAIN_SALESDEMANDSKU,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-21,_AIRBYTE_TMP_UJK_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-16,_AIRBYTE_TMP_UJM_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-30,_AIRBYTE_TMP_UJQ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-28,_AIRBYTE_TMP_ULA_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-27,_AIRBYTE_TMP_ULF_MY_SQL_RETAILER_RETAILER,EGGOZDB,MAPLEMONK,TABLE,,,6105,791552,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-11,_AIRBYTE_TMP_ULN_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-28,_AIRBYTE_TMP_ULY_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-07,_AIRBYTE_TMP_UMD_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-19,_AIRBYTE_TMP_UNM_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-12,_AIRBYTE_TMP_UNV_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,626688,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-01,_AIRBYTE_TMP_UOC_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-21,_AIRBYTE_TMP_UOI_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,621568,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-19,_AIRBYTE_TMP_UPI_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,626688,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-27,_AIRBYTE_TMP_UPQ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-10,_AIRBYTE_TMP_UPT_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-18,_AIRBYTE_TMP_UPT_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-01,_AIRBYTE_TMP_UQJ_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-11,_AIRBYTE_TMP_URF_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-11,_AIRBYTE_TMP_USP_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-06,_AIRBYTE_TMP_UTV_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-28,_AIRBYTE_TMP_UUE_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,502784,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-28,_AIRBYTE_TMP_UUF_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_UUZ_TRANSPORT_COSTS_LAST___MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,,10000,844288,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-14,_AIRBYTE_TMP_UVA_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-14,_AIRBYTE_TMP_UVM_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-04,_AIRBYTE_TMP_UVV_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-12,_AIRBYTE_TMP_UWA_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-01,_AIRBYTE_TMP_UXP_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-08,_AIRBYTE_TMP_UXZ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_UYE_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-16,_AIRBYTE_TMP_UYL_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-06,_AIRBYTE_TMP_UYS_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-29,_AIRBYTE_TMP_UZR_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-17,_AIRBYTE_TMP_UZV_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,494080,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-09,_AIRBYTE_TMP_VAL_MY_SQL_SALESCHAIN_SALESPERSONPROFILE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-31,_AIRBYTE_TMP_VBA_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,621056,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-04,_AIRBYTE_TMP_VBP_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-21,_AIRBYTE_TMP_VBY_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-14,_AIRBYTE_TMP_VCN_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-08,_AIRBYTE_TMP_VDH_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-19,_AIRBYTE_TMP_VDU_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-23,_AIRBYTE_TMP_VEE_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-14,_AIRBYTE_TMP_VEY_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-29,_AIRBYTE_TMP_VFG_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-21,_AIRBYTE_TMP_VFH_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,31,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-30,_AIRBYTE_TMP_VGD_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-21,_AIRBYTE_TMP_VHF_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-09,_AIRBYTE_TMP_VHS_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-19,_AIRBYTE_TMP_VIK_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,537600,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-20,_AIRBYTE_TMP_VIM_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-26,_AIRBYTE_TMP_VIM_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
